candidate_id,title,authors,year,venue,doi,url,source,source_set,title_abstract_decision,title_abstract_reason,fulltext_status,fulltext_decision,fulltext_exclusion_reason_code,fulltext_exclusion_reason_detail,reviewer_1,reviewer_2,conflict_status,final_decision,pdf_collected,pdf_path_or_link,notes
FT-0386,SCS: A Secure Cloud Storage Framework with Enhanced Integrity and Auditability Using Consortium Blockchain System,Aswani Devi Aguru; E. Suresh Babu; Mekala Srinivasa Rao; Rajesh Kaluri; Thippa Reddy Gadekallu,2024,,10.1109/smartiot62235.2024.00021,https://doi.org/10.1109/smartiot62235.2024.00021,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/smartiot62235.2024.00021,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0387,Multi-Dimensional Consensus Node Trust Evaluation and Selection for Blockchain-Empowered Electric Measurement Data Traceability,Xianbo Du; Shuyun Wang; Chunyang Li; Mingtao Cui; Zheng Xiong; Haodong Liu,2024,International Journal of Mobile Computing and Multimedia Communications,10.4018/ijmcmc.354068,https://doi.org/10.4018/ijmcmc.354068,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,no_full_text_access,No openly accessible full text could be retrieved automatically; conservatively excluded.,agent-firstpass-fulltext-review,,pending-author-check,exclude,no,https://www.igi-global.com/ViewTitle.aspx?TitleId=354068&isxn=9798369324745,firstpass_fulltext_agent (medium): No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0388,Cross-organizational data exchange based on consortium blockchain with consistency guarantee,Qian Geng; Ziang Chuai; Jian Jin,2024,The Journal of Supercomputing,10.1007/s11227-024-06164-z,https://doi.org/10.1007/s11227-024-06164-z,openalex,openalex;wos,INCLUDE,full_criteria_match,agent-finalised,include,,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence.",agent-firstpass-fulltext-review,,pending-author-check,include,yes,https://doi.org/10.1007/s11227-024-06164-z,"firstpass_fulltext_agent (high): Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0389,Ensuring Consistency in Interagency Government Data Exchange: A Blockchain‐based Solution,Qian Geng; Ziang Chuai; Jian Jin,2024,Proceedings of the Association for Information Science and Technology,10.1002/pra2.1013,https://doi.org/10.1002/pra2.1013,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,no_full_text_access,No openly accessible full text could be retrieved automatically; conservatively excluded.,agent-firstpass-fulltext-review,,pending-author-check,exclude,no,https://doi.org/10.1002/pra2.1013,firstpass_fulltext_agent (medium): No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0390,A Blockchain Oracle Interoperability Technique for Permissioned Blockchain,Asma A. Alhussayen; Kamal Jambi; Maher Khemakhem; Fathy Eassa,2024,IEEE Access,10.1109/access.2024.3400672,https://doi.org/10.1109/access.2024.3400672,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,include,,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence.",agent-firstpass-fulltext-review,,pending-author-check,include,yes,https://ieeexplore.ieee.org/ielx7/6287639/6514899/10530044.pdf,"firstpass_fulltext_agent (high): Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0391,Performance evaluation of an oracle-based interoperability for permissioned blockchain,Asma A. Alhussayen; Kamal Jambi; Fathy Eassa; Maher Khemakhem,2024,Computing,10.1007/s00607-024-01337-3,https://doi.org/10.1007/s00607-024-01337-3,openalex,openalex,UNCERTAIN,no_abstract_but_title_relevant,agent-finalised,exclude,no_full_text_access,Ambiguous record with no open full-text access; excluded for the SLR until full text is procured.,agent-fulltext-finalisation,,pending-author-check,exclude,no,,finalised:no_full_text_access
FT-0392,"Unleashing the Potential of Permissioned Blockchain: Addressing Privacy, Security, and Interoperability Concerns in Healthcare Data Management",Delowar Hossain; Quazi Mamun; Rafiqul Islam,2024,Electronics,10.3390/electronics13245050,https://doi.org/10.3390/electronics13245050,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,no_full_text_access,No openly accessible full text could be retrieved automatically; conservatively excluded.,agent-firstpass-fulltext-review,,pending-author-check,exclude,no,https://www.mdpi.com/2079-9292/13/24/5050/pdf?version=1734939158,firstpass_fulltext_agent (medium): No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0393,"Blockchain-Based Healthcare Records Management Framework: Enhancing Security, Privacy, and Interoperability",Noor Ul Ain Tahir; Umer Rashid; Hassan Jalil Hadi; Naveed Ahmad; Yue Cao; Mohammed Ali Alshara; Yasir Javed,2024,Technologies,10.3390/technologies12090168,https://doi.org/10.3390/technologies12090168,openalex,openalex,UNCERTAIN,generic_blockchain_institutional,agent-finalised,include,,Promoted to include based on second-pass uncertain triage (strong title/abstract signal; full text not retrieved by agent).,agent-fulltext-finalisation,,pending-author-check,include,no,,finalised:triage_likely_include_promoted
FT-0394,IoT-BIM and blockchain integration for enhanced data traceability in offsite manufacturing,Roberto Brandín; Sepehr Abrishami,2024,Automation in Construction,10.1016/j.autcon.2024.105266,https://doi.org/10.1016/j.autcon.2024.105266,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1016/j.autcon.2024.105266,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0395,A Blockchain-Based Hybrid Model for IoMT-Enabled Intelligent Healthcare System,Ateeq Ur Rehman; Nargis Tariq; Mian Ahmad Jan; Fazlullah Khan; Houbing Song; Muhammad Ibrahim,2024,IEEE Transactions on Network Science and Engineering,10.1109/tnse.2024.3376069,https://doi.org/10.1109/tnse.2024.3376069,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,no_full_text_access,No openly accessible full text could be retrieved automatically; conservatively excluded.,agent-firstpass-fulltext-review,,pending-author-check,exclude,no,https://mdsoar.org/bitstreams/195ec488-057b-4b24-a0a8-5961695effe5/download,firstpass_fulltext_agent (medium): No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0396,Legal Documentation System Using Blockchain and Interplanetary File System,A. Vijayaraj; Poornesh Prahalathan; Vakati Greshmanth Reddy; S Dinesh.; Aashish Reddy D V,2024,,10.1109/iccds60734.2024.10560457,https://doi.org/10.1109/iccds60734.2024.10560457,openalex,openalex,UNCERTAIN,tech_with_weak_signal,agent-finalised,exclude,no_full_text_access,Ambiguous record with no open full-text access; excluded for the SLR until full text is procured.,agent-fulltext-finalisation,,pending-author-check,exclude,no,,finalised:no_full_text_access
FT-0397,Blockchain in Finance: A Systematic Literature Review,Bulut Karadağ; Abdül Halim Zaim; Akhan Akbulut,2024,Preprints.org,10.20944/preprints202402.0690.v2,https://doi.org/10.20944/preprints202402.0690.v2,openalex,openalex,UNCERTAIN,generic_blockchain_institutional,agent-finalised,exclude,agent_uncertain_full_text,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-fulltext-review,,pending-author-check,exclude,no,https://www.preprints.org/manuscript/202402.0690/v2/download,Accessible full-text agent review (low): Accessible text was too limited to make a defensible full-text decision. | finalised:accessible_review_needs_human_to_exclude
FT-0398,A Conceptual Framework for Deploying Blockchain to Strengthen Corporate Fraud Detection and Legal Compliance Systems,Victor Chinedu Achebe; Oluwatosin Ilori; Ngozi Joan Isibor,2024,International Journal of Multidisciplinary Research and Growth Evaluation,10.54660/.ijmrge.2024.5.2.1061-1072,https://doi.org/10.54660/.ijmrge.2024.5.2.1061-1072,openalex,openalex,UNCERTAIN,generic_blockchain_institutional,agent-finalised,include,,Promoted to include based on second-pass uncertain triage (strong title/abstract signal; full text not retrieved by agent).,agent-fulltext-finalisation,,pending-author-check,include,no,,finalised:triage_likely_include_promoted
FT-0399,DAMFSD: A decentralized authorization model with flexible and secure delegation,Minghui Li; Jingfeng Xue; Zhenyan Liu; Yiran Suo; Tianwei Lei; Yong Wang,2024,Internet of Things,10.1016/j.iot.2024.101317,https://doi.org/10.1016/j.iot.2024.101317,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1016/j.iot.2024.101317,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0400,Supporting secure and efficient collaborative health information exchange: A hybrid blockchain and ontology based approach,Ramandeep Kaur Sandhu; Manoj A. Thomas; Kweku Muata Osei-Bryson,2024,Blockchain Research and Applications,10.1016/j.bcra.2024.100248,https://doi.org/10.1016/j.bcra.2024.100248,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1016/j.bcra.2024.100248,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0401,A smart contract solution for transparent auctions on permissioned blockchain platform,Sujata Swain; Vikas Chouhan,2024,Computers & Electrical Engineering,10.1016/j.compeleceng.2024.109859,https://doi.org/10.1016/j.compeleceng.2024.109859,openalex,openalex,UNCERTAIN,no_abstract_but_title_relevant,agent-finalised,exclude,no_full_text_access,Ambiguous record with no open full-text access; excluded for the SLR until full text is procured.,agent-fulltext-finalisation,,pending-author-check,exclude,no,,finalised:no_full_text_access
FT-0402,Blockchain-Driven Decentralized Healthcare Data Management with IPFS and Elasticsearch,K.C. Mittal; Rajeev Kumar; Naveen Chauhan,2024,,10.1109/ic2e362166.2024.10827793,https://doi.org/10.1109/ic2e362166.2024.10827793,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/ic2e362166.2024.10827793,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0403,Blockchain-Based Health Informatics Systems for Secure Patient Data Sharing and Interoperability,Avni Garg; Himanshu Makhija; Vishal Biswas; Pooja Varma; Zuleika Homavazir; Aneesh Wunnava; Kukatla Tejesh,2024,Seminars in Medical Writing and Education,10.56294/mw2024508,https://doi.org/10.56294/mw2024508,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,include,,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence.",agent-firstpass-fulltext-review,,pending-author-check,include,yes,https://mw.ageditor.ar/index.php/mw/article/download/508/676,"firstpass_fulltext_agent (high): Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0404,Blockchain and DID-Based Cross-Domain Identity Authentication and Maintenance in Web3,Rui Wang; Heng Pan; Xiang Deng; Yushu Li; Cong Li; Dongdong Fan; Xiaoqiang Guo,2024,,10.1109/icbctis64495.2024.00040,https://doi.org/10.1109/icbctis64495.2024.00040,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/icbctis64495.2024.00040,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0405,Trustworthy digital twinning data platform for power infrastructure construction projects using blockchain and semantic web,Liang Zhou,2024,Frontiers in Built Environment,10.3389/fbuil.2024.1440513,https://doi.org/10.3389/fbuil.2024.1440513,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,include,,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence.",agent-firstpass-fulltext-review,,pending-author-check,include,yes,https://www.frontiersin.org/journals/built-environment/articles/10.3389/fbuil.2024.1440513/pdf,"firstpass_fulltext_agent (high): Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
